"NO","시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"1519","인천광역시 미추홀구 용현동","664","0664","0000","인천 SK Sky VIEW","전세","84.9974","202404","25","35,000","0","29","2016","용정공원로 33","202406~202606","신규","-","","","아파트"
"1520","인천광역시 미추홀구 주안동","1621","1621","0000","관교한신휴플러스","월세","84.7488","202404","25","4,000","100","14","2010","경원대로 717","-","-","-","","","아파트"
"1521","인천광역시 미추홀구 학익동","719","0719","0000","동아풍림","전세","84.3600","202404","25","25,000","0","14","1999","소성로 120","202406~202606","신규","-","","","아파트"
"1522","인천광역시 미추홀구 도화동","601-1","0601","0001","동아","전세","84.9500","202404","25","18,000","0","1","1992","경인로 203-12","202405~202605","신규","-","","","아파트"
"1523","인천광역시 미추홀구 용현동","가-","0000","0000","용현자이크레스트","월세","84.9800","202404","25","3,000","140","13","2023","낙섬동로 134","202405~202605","신규","-","","","아파트"
"1524","인천광역시 미추홀구 주안동","1688","1688","0000","e편한세상주안에듀서밋","전세","63.8830","202404","25","23,000","0","2","2024","주승로 51","202405~202605","신규","-","","","아파트"
"1525","인천광역시 미추홀구 용현동","627-78","0627","0078","한양1차","전세","84.6000","202404","24","18,500","0","1","1990","낙섬중로 20","202406~202606","신규","-","","","아파트"
"1526","인천광역시 미추홀구 학익동","587-397","0587","0397","시티오씨엘1단지","전세","84.9849","202404","24","33,000","0","28","2024","학익로 116","202405~202605","신규","-","","","아파트"
"1527","인천광역시 미추홀구 주안동","1250","1250","0000","쌍용주안","전세","84.1200","202404","24","19,000","0","12","1985","인하로 292","202406~202606","신규","-","","","아파트"
"1528","인천광역시 미추홀구 도화동","1004","1004","0000","e편한세상도화5단지","월세","84.9100","202404","24","6,729","57","17","2018","숙골로112번길 11","202405~202605","신규","-","","","아파트"
"1529","인천광역시 미추홀구 주안동","1688","1688","0000","e편한세상주안에듀서밋","월세","63.8620","202404","24","3,000","100","7","2024","주승로 51","202404~202604","신규","-","","","아파트"
"1530","인천광역시 미추홀구 용현동","647","0647","0000","용현2단지금호타운","월세","71.2500","202404","24","4,000","68","4","2000","매소홀로 68","202405~202605","신규","-","","","아파트"
"1531","인천광역시 미추홀구 용현동","615-7","0615","0007","우성","월세","84.8400","202404","24","2,000","90","16","1996","토금남로 79","202405~202605","신규","-","","","아파트"
"1532","인천광역시 미추홀구 학익동","744-1","0744","0001","힐스테이트학익","월세","84.9993","202404","24","4,000","140","35","2021","독배로251번길 24","202405~202605","신규","-","","","아파트"
"1533","인천광역시 미추홀구 도화동","1004","1004","0000","e편한세상도화5단지","월세","84.9100","202404","24","13,976","37","3","2018","숙골로112번길 11","202405~202605","신규","-","","","아파트"
"1534","인천광역시 미추홀구 주안동","1614","1614","0000","월드스테이트(101~111,124~132)","월세","84.9750","202404","23","3,000","110","23","2008","경원대로 884","202406~202606","신규","-","","","아파트"
"1535","인천광역시 미추홀구 도화동","1009","1009","0000","e편한세상도화6-1단지","월세","72.8700","202404","23","6,212","47","2","2018","숙골로88번길 46","202406~202606","갱신","-","6,072","46","아파트"
"1536","인천광역시 미추홀구 주안동","1614","1614","0000","월드스테이트(112~123)","전세","84.9750","202404","23","34,000","0","16","2008","경원대로 884","202405~202605","신규","-","","","아파트"
"1537","인천광역시 미추홀구 용현동","664","0664","0000","인천 SK Sky VIEW","전세","84.9801","202404","23","35,000","0","29","2016","용정공원로 33","202406~202606","신규","-","","","아파트"
"1538","인천광역시 미추홀구 도화동","601-1","0601","0001","동아","월세","84.9500","202404","23","3,000","70","6","1992","경인로 203-12","202407~202607","신규","-","","","아파트"
"1539","인천광역시 미추홀구 도화동","1004","1004","0000","e편한세상도화5단지","월세","84.9100","202404","23","6,729","57","22","2018","숙골로112번길 11","202405~202605","갱신","-","6,578","56","아파트"
"1540","인천광역시 미추홀구 주안동","1614","1614","0000","월드스테이트(101~111,124~132)","월세","84.9750","202404","23","3,000","110","23","2008","경원대로 884","202406~202606","신규","-","","","아파트"
"1541","인천광역시 미추홀구 도화동","1009","1009","0000","e편한세상도화6-1단지","월세","72.8700","202404","23","6,212","50","21","2018","숙골로88번길 46","202405~202605","갱신","-","6,072","49","아파트"
"1542","인천광역시 미추홀구 도화동","601-1","0601","0001","동아","전세","84.9500","202404","22","17,700","0","1","1992","경인로 203-12","202405~202605","신규","-","","","아파트"
"1543","인천광역시 미추홀구 학익동","48-1","0048","0001","신동아5","전세","68.9100","202404","22","19,000","0","14","1993","학익소로61번길 135","202407~202607","신규","-","","","아파트"
"1544","인천광역시 미추홀구 용현동","664","0664","0000","인천 SK Sky VIEW","월세","84.9939","202404","22","2,000","140","33","2016","용정공원로 33","202406~202606","신규","-","","","아파트"
"1545","인천광역시 미추홀구 도화동","1009","1009","0000","e편한세상도화6-1단지","월세","72.1400","202404","22","9,317","42","9","2018","숙골로88번길 46","202404~202604","갱신","-","8,096","44","아파트"
"1546","인천광역시 미추홀구 용현동","가-","0000","0000","용현자이크레스트","전세","84.9900","202404","22","34,000","0","14","2023","낙섬동로 134","202405~202605","신규","-","","","아파트"
"1547","인천광역시 미추홀구 주안동","1614","1614","0000","월드스테이트(112~123)","월세","84.9900","202404","22","4,000","120","8","2008","경원대로 884","202406~202606","신규","-","","","아파트"
"1548","인천광역시 미추홀구 용현동","627-111","0627","0111","수정","전세","64.7600","202404","22","6,500","0","3","1985","아암대로 119","202406~202606","신규","-","","","아파트"
"1549","인천광역시 미추홀구 도화동","1004","1004","0000","e편한세상도화5단지","월세","84.9100","202404","22","11,077","47","28","2018","숙골로112번길 11","202405~202605","갱신","-","10,828","46","아파트"
"1550","인천광역시 미추홀구 도화동","1004","1004","0000","e편한세상도화5단지","월세","84.9100","202404","22","13,976","39","28","2018","숙골로112번길 11","202405~202605","갱신","-","13,662","38","아파트"
"1551","인천광역시 미추홀구 주안동","1688","1688","0000","e편한세상주안에듀서밋","전세","84.8360","202404","22","30,000","0","7","2024","주승로 51","202406~202606","신규","-","","","아파트"
"1552","인천광역시 미추홀구 용현동","573-2","0573","0002","용현대우","전세","84.9700","202404","22","20,000","0","9","2001","아암대로29번길 13","202405~202605","신규","-","","","아파트"
"1553","인천광역시 미추홀구 용현동","627-40","0627","0040","금호타운","월세","84.2900","202404","22","2,000","80","7","1991","낙섬동로 9","202405~202605","신규","-","","","아파트"
"1554","인천광역시 미추홀구 주안동","1688","1688","0000","e편한세상주안에듀서밋","전세","63.8620","202404","22","26,000","0","16","2024","주승로 51","202405~202605","신규","-","","","아파트"
"1555","인천광역시 미추홀구 용현동","627-40","0627","0040","금호타운","전세","84.9900","202404","22","20,000","0","15","1991","낙섬동로 9","202405~202605","신규","-","","","아파트"
"1556","인천광역시 미추홀구 주안동","1556-59","1556","0059","캐슬앤더샵","전세","84.9992","202404","21","35,000","0","19","2022","경원대로780번길 22","202408~202608","신규","-","","","아파트"
"1557","인천광역시 미추홀구 용현동","627-105","0627","0105","한양2차","전세","67.5900","202404","20","14,000","0","12","1992","매소홀로 23-42","202405~202605","신규","-","","","아파트"
"1558","인천광역시 미추홀구 숭의동","462","0462","0000","스타디움센트럴시티","전세","74.9165","202404","20","31,000","0","22","2022","참외전로 268","202404~202506","갱신","사용","34,000","0","아파트"
"1559","인천광역시 미추홀구 숭의동","462","0462","0000","스타디움센트럴시티","월세","84.9171","202404","20","4,000","130","34","2022","참외전로 268","202405~202605","신규","-","","","아파트"
"1560","인천광역시 미추홀구 주안동","1688","1688","0000","e편한세상주안에듀서밋","월세","63.8830","202404","20","3,000","115","8","2024","주승로 51","202407~202712","신규","-","","","아파트"
"1561","인천광역시 미추홀구 주안동","1688","1688","0000","e편한세상주안에듀서밋","전세","84.8360","202404","20","29,000","0","22","2024","주승로 51","202405~202605","신규","-","","","아파트"
"1562","인천광역시 미추홀구 도화동","1011","1011","0000","더샵인천스카이타워1단지","전세","84.9353","202404","20","37,000","0","8","2020","숙골로88번길 12","202406~202606","갱신","사용","42,000","0","아파트"
"1563","인천광역시 미추홀구 용현동","652","0652","0000","금호어울림3차","전세","84.8473","202404","20","24,000","0","3","2010","낙섬동로 51","202405~202605","신규","-","","","아파트"
"1564","인천광역시 미추홀구 도화동","982","0982","0000","도화동신동아파밀리에","전세","84.6860","202404","20","18,000","0","16","2012","송림로 194","202406~202606","신규","-","","","아파트"
"1565","인천광역시 미추홀구 주안동","1662","1662","0000","주안파크자이더플래티넘","전세","73.8988","202404","20","30,000","0","13","2023","인하로222번길 20","202405~202605","신규","-","","","아파트"
"1566","인천광역시 미추홀구 용현동","가-","0000","0000","용현자이크레스트","전세","84.9800","202404","20","40,000","0","28","2023","낙섬동로 134","202405~202605","신규","-","","","아파트"
"1567","인천광역시 미추홀구 주안동","1662","1662","0000","주안파크자이더플래티넘","전세","73.8988","202404","20","30,000","0","13","2023","인하로222번길 20","-","-","-","","","아파트"
"1568","인천광역시 미추홀구 용현동","가-","0000","0000","용현자이크레스트","전세","84.9900","202404","20","30,000","0","22","2023","낙섬동로 134","202406~202606","신규","-","","","아파트"
"1569","인천광역시 미추홀구 용현동","가-","0000","0000","용현자이크레스트","전세","84.9900","202404","20","32,000","0","17","2023","낙섬동로 134","202406~202606","신규","-","","","아파트"
"1570","인천광역시 미추홀구 용현동","가-","0000","0000","용현자이크레스트","전세","84.9800","202404","20","40,000","0","28","2023","낙섬동로 134","202405~202605","신규","-","","","아파트"
